dep;jour;n_dose1;n_complet;n_cum_dose1;n_cum_complet;couv_dose1;couv_complet
02;2021-07-19;3440;3038;285458;231830;54.3;44.1
02;2021-07-20;3501;3306;288959;235136;54.9;44.7
02;2021-07-21;3909;2952;292868;238088;55.7;45.3
02;2021-07-22;3322;2805;296190;240893;56.3;45.8
02;2021-07-23;3205;3559;299395;244452;56.9;46.5
02;2021-07-24;4447;3724;303842;248176;57.8;47.2
02;2021-07-25;2192;1089;306034;249265;58.2;47.4
02;2021-07-26;3874;2252;309908;251517;58.9;47.8
02;2021-07-27;3660;2148;313568;253665;59.6;48.2
02;2021-07-28;3279;2102;316847;255767;60.2;48.6
02;2021-07-29;2583;2225;319430;257992;60.7;49.0
02;2021-07-30;3313;2312;322743;260304;61.4;49.5
02;2021-07-31;4183;2281;326926;262585;62.1;49.9
02;2021-08-01;1475;692;328401;263277;62.4;50.0
02;2021-08-02;2042;1602;330443;264879;62.8;50.4
02;2021-08-03;2530;1902;332973;266781;63.3;50.7
02;2021-08-04;2577;1714;335550;268495;63.8;51.0
02;2021-08-05;1848;2265;337398;270760;64.1;51.5
02;2021-08-06;2101;2741;339499;273501;64.5;52.0
02;2021-08-07;2524;2785;342023;276286;65.0;52.5
02;2021-08-08;1025;1572;343048;277858;65.2;52.8
02;2021-08-09;1909;2749;344957;280607;65.6;53.3
02;2021-08-10;1765;2462;346722;283069;65.9;53.8
02;2021-08-11;1481;2110;348203;285179;66.2;54.2
02;2021-08-12;1205;2332;349408;287511;66.4;54.7
02;2021-08-13;1611;2910;351019;290421;66.7;55.2
02;2021-08-14;1666;3695;352685;294116;67.0;55.9
02;2021-08-15;161;572;352846;294688;67.1;56.0
02;2021-08-16;1282;3757;354128;298445;67.3;56.7
02;2021-08-17;1421;2840;355549;301285;67.6;57.3
02;2021-08-18;1578;3184;357127;304469;67.9;57.9
02;2021-08-19;1134;3218;358261;307687;68.1;58.5
02;2021-08-20;1205;2951;359466;310638;68.3;59.1
02;2021-08-21;1449;4082;360915;314720;68.6;59.8
02;2021-08-22;407;1657;361322;316377;68.7;60.1
02;2021-08-23;1157;3080;362479;319457;68.9;60.7
02;2021-08-24;907;2185;363386;321642;69.1;61.1
02;2021-08-25;1021;2597;364407;324239;69.3;61.6
02;2021-08-26;913;2334;365320;326573;69.4;62.1
02;2021-08-27;965;2617;366285;329190;69.6;62.6
02;2021-08-28;1302;3430;367587;332620;69.9;63.2
02;2021-08-29;328;1171;367915;333791;69.9;63.5
02;2021-08-30;996;2431;368911;336222;70.1;63.9
02;2021-08-31;866;2171;369777;338393;70.3;64.3
02;2021-09-01;709;1422;370486;339815;70.4;64.6
02;2021-09-02;651;1610;371137;341425;70.6;64.9
02;2021-09-03;695;1797;371832;343222;70.7;65.2
02;2021-09-04;858;2760;372690;345982;70.8;65.8
02;2021-09-05;226;455;372916;346437;70.9;65.9
02;2021-09-06;407;901;373323;347338;71.0;66.0
02;2021-09-07;456;1196;373779;348534;71.1;66.3
02;2021-09-08;517;1736;374296;350270;71.2;66.6
02;2021-09-09;443;1176;374739;351446;71.2;66.8
02;2021-09-10;564;1363;375303;352809;71.3;67.1
02;2021-09-11;724;2130;376027;354939;71.5;67.5
02;2021-09-12;91;270;376118;355209;71.5;67.5
02;2021-09-13;425;952;376543;356161;71.6;67.7
02;2021-09-14;414;822;376957;356983;71.7;67.9
02;2021-09-15;449;1306;377406;358289;71.7;68.1
02;2021-09-16;457;832;377863;359121;71.8;68.3
02;2021-09-17;584;936;378447;360057;71.9;68.4
02;2021-09-18;568;2031;379015;362088;72.0;68.8
02;2021-09-19;78;259;379093;362347;72.1;68.9
02;2021-09-20;296;654;379389;363001;72.1;69.0
02;2021-09-21;279;626;379668;363627;72.2;69.1
02;2021-09-22;362;906;380030;364533;72.2;69.3
02;2021-09-23;262;563;380292;365096;72.3;69.4
02;2021-09-24;299;764;380591;365860;72.3;69.5
02;2021-09-25;319;1211;380910;367071;72.4;69.8
02;2021-09-26;33;158;380943;367229;72.4;69.8
02;2021-09-27;139;370;381082;367599;72.4;69.9
02;2021-09-28;156;392;381238;367991;72.5;70.0
02;2021-09-29;228;419;381466;368410;72.5;70.0
02;2021-09-30;238;480;381704;368890;72.6;70.1
02;2021-10-01;350;658;382054;369548;72.6;70.2
02;2021-10-02;390;853;382444;370401;72.7;70.4
02;2021-10-03;36;60;382480;370461;72.7;70.4
02;2021-10-04;155;361;382635;370822;72.7;70.5
02;2021-10-05;175;318;382810;371140;72.8;70.6
02;2021-10-06;256;422;383066;371562;72.8;70.6
02;2021-10-07;231;462;383297;372024;72.9;70.7
02;2021-10-08;313;603;383610;372627;72.9;70.8
02;2021-10-09;326;692;383936;373319;73.0;71.0
02;2021-10-10;30;56;383966;373375;73.0;71.0
02;2021-10-11;164;304;384130;373679;73.0;71.0
02;2021-10-12;137;296;384267;373975;73.0;71.1
02;2021-10-13;229;392;384496;374367;73.1;71.2
02;2021-10-14;200;308;384696;374675;73.1;71.2
02;2021-10-15;289;417;384985;375092;73.2;71.3
02;2021-10-16;303;426;385288;375518;73.2;71.4
02;2021-10-17;12;23;385300;375541;73.2;71.4
02;2021-10-18;129;194;385429;375735;73.3;71.4
03;2020-12-27;0;0;0;0;0.0;0.0
03;2020-12-28;1;0;1;0;0.0;0.0
03;2020-12-29;0;0;1;0;0.0;0.0
03;2020-12-30;1;0;2;0;0.0;0.0
03;2020-12-31;0;0;2;0;0.0;0.0
03;2021-01-01;0;0;2;0;0.0;0.0
03;2021-01-02;0;0;2;0;0.0;0.0
03;2021-01-03;0;0;2;0;0.0;0.0
03;2021-01-04;0;0;2;0;0.0;0.0
03;2021-01-05;0;0;2;0;0.0;0.0
03;2021-01-06;10;0;12;0;0.0;0.0
03;2021-01-07;61;0;73;0;0.0;0.0
03;2021-01-08;146;1;219;1;0.1;0.0
03;2021-01-09;122;0;341;1;0.1;0.0
03;2021-01-10;6;0;347;1;0.1;0.0
03;2021-01-11;412;1;759;2;0.2;0.0
03;2021-01-12;631;0;1390;2;0.4;0.0
03;2021-01-13;669;2;2059;4;0.6;0.0
03;2021-01-14;860;4;2919;8;0.9;0.0
03;2021-01-15;387;3;3306;11;1.0;0.0
03;2021-01-16;278;0;3584;11;1.1;0.0
03;2021-01-17;42;0;3626;11;1.1;0.0
03;2021-01-18;878;0;4504;11;1.4;0.0
03;2021-01-19;1151;2;5655;13;1.7;0.0
03;2021-01-20;1292;4;6947;17;2.1;0.0
03;2021-01-21;1202;5;8149;22;2.5;0.0
03;2021-01-22;1117;6;9266;28;2.8;0.0
03;2021-01-23;465;1;9731;29;2.9;0.0
03;2021-01-24;0;0;9731;29;2.9;0.0
03;2021-01-25;187;0;9918;29;3.0;0.0
03;2021-01-26;680;14;10598;43;3.2;0.0
03;2021-01-27;696;11;11294;54;3.4;0.0
03;2021-01-28;1021;50;12315;104;3.7;0.0
03;2021-01-29;856;83;13171;187;4.0;0.1
03;2021-01-30;600;2;13771;189;4.2;0.1
03;2021-01-31;0;0;13771;189;4.2;0.1
03;2021-02-01;160;76;13931;265;4.2;0.1
03;2021-02-02;767;268;14698;533;4.4;0.2
03;2021-02-03;1056;492;15754;1025;4.8;0.3
03;2021-02-04;1557;644;17311;1669;5.2;0.5
03;2021-02-05;948;318;18259;1987;5.5;0.6
03;2021-02-06;152;13;18411;2000;5.6;0.6
03;2021-02-07;5;0;18416;2000;5.6;0.6
03;2021-02-08;128;56;18544;2056;5.6;0.6
03;2021-02-09;612;448;19156;2504;5.8;0.8
03;2021-02-10;485;344;19641;2848;5.9;0.9
03;2021-02-11;1027;585;20668;3433;6.2;1.0
03;2021-02-12;1078;555;21746;3988;6.6;1.2
03;2021-02-13;126;167;21872;4155;6.6;1.3
03;2021-02-14;0;1;21872;4156;6.6;1.3
03;2021-02-15;309;862;22181;5018;6.7;1.5
03;2021-02-16;549;1166;22730;6184;6.9;1.9
03;2021-02-17;452;1356;23182;7540;7.0;2.3
03;2021-02-18;368;1270;23550;8810;7.1;2.7
03;2021-02-19;497;794;24047;9604;7.3;2.9
03;2021-02-20;128;183;24175;9787;7.3;3.0
03;2021-02-21;2;1;24177;9788;7.3;3.0
03;2021-02-22;158;202;24335;9990;7.3;3.0
03;2021-02-23;722;949;25057;10939;7.6;3.3
03;2021-02-24;610;1023;25667;11962;7.7;3.6
03;2021-02-25;1093;1834;26760;13796;8.1;4.2
03;2021-02-26;822;1375;27582;15171;8.3;4.6
03;2021-02-27;96;257;27678;15428;8.4;4.7
03;2021-02-28;0;15;27678;15443;8.4;4.7
03;2021-03-01;178;240;27856;15683;8.4;4.7
03;2021-03-02;818;660;28674;16343;8.7;4.9
03;2021-03-03;904;462;29578;16805;8.9;5.1
03;2021-03-04;1543;589;31121;17394;9.4;5.2
03;2021-03-05;1122;737;32243;18131;9.7;5.5
03;2021-03-06;915;114;33158;18245;10.0;5.5
03;2021-03-07;2;0;33160;18245;10.0;5.5
03;2021-03-08;240;246;33400;18491;10.1;5.6
03;2021-03-09;1016;440;34416;18931;10.4;5.7
03;2021-03-10;941;554;35357;19485;10.7;5.9
03;2021-03-11;1674;659;37031;20144;11.2;6.1
03;2021-03-12;1303;869;38334;21013;11.6;6.3
03;2021-03-13;864;114;39198;21127;11.8;6.4
03;2021-03-14;2;8;39200;21135;11.8;6.4
03;2021-03-15;250;200;39450;21335;11.9;6.4
03;2021-03-16;649;404;40099;21739;12.1;6.6
03;2021-03-17;1304;448;41403;22187;12.5;6.7
03;2021-03-18;1720;400;43123;22587;13.0;6.8
03;2021-03-19;1728;365;44851;22952;13.5;6.9
03;2021-03-20;301;27;45152;22979;13.6;6.9
03;2021-03-21;1;0;45153;22979;13.6;6.9
03;2021-03-22;224;398;45377;23377;13.7;7.1
03;2021-03-23;1355;357;46732;23734;14.1;7.2
03;2021-03-24;1824;352;48556;24086;14.7;7.3
03;2021-03-25;2367;572;50923;24658;15.4;7.4
03;2021-03-26;2240;452;53163;25110;16.0;7.6
03;2021-03-27;817;23;53980;25133;16.3;7.6
03;2021-03-28;1;39;53981;25172;16.3;7.6
03;2021-03-29;659;176;54640;25348;16.5;7.7
03;2021-03-30;1907;459;56547;25807;17.1;7.8
03;2021-03-31;1014;988;57561;26795;17.4;8.1
03;2021-04-01;1374;1128;58935;27923;17.8;8.4
03;2021-04-02;1705;616;60640;28539;18.3;8.6
03;2021-04-03;365;100;61005;28639;18.4;8.6
03;2021-04-04;3;0;61008;28639;18.4;8.6
03;2021-04-05;18;14;61026;28653;18.4;8.6
03;2021-04-06;1073;414;62099;29067;18.7;8.8
03;2021-04-07;1562;525;63661;29592;19.2;8.9
03;2021-04-08;2121;488;65782;30080;19.9;9.1
03;2021-04-09;2056;1164;67838;31244;20.5;9.4
03;2021-04-10;1013;73;68851;31317;20.8;9.5
03;2021-04-11;478;9;69329;31326;20.9;9.5
03;2021-04-12;986;228;70315;31554;21.2;9.5
03;2021-04-13;1873;989;72188;32543;21.8;9.8
03;2021-04-14;2334;1225;74522;33768;22.5;10.2
03;2021-04-15;2621;1405;77143;35173;23.3;10.6
03;2021-04-16;2834;1187;79977;36360;24.1;11.0
03;2021-04-17;1083;443;81060;36803;24.5;11.1
03;2021-04-18;0;0;81060;36803;24.5;11.1
03;2021-04-19;1191;588;82251;37391;24.8;11.3
03;2021-04-20;1747;1277;83998;38668;25.4;11.7
03;2021-04-21;1122;1295;85120;39963;25.7;12.1
03;2021-04-22;1675;1007;86795;40970;26.2;12.4
03;2021-04-23;2478;1274;89273;42244;26.9;12.8
03;2021-04-24;1301;928;90574;43172;27.3;13.0
03;2021-04-25;350;16;90924;43188;27.4;13.0
03;2021-04-26;1332;467;92256;43655;27.8;13.2
03;2021-04-27;1766;1530;94022;45185;28.4;13.6
03;2021-04-28;1930;1125;95952;46310;29.0;14.0
03;2021-04-29;2371;1253;98323;47563;29.7;14.4
03;2021-04-30;1931;810;100254;48373;30.3;14.6
03;2021-05-01;438;493;100692;48866;30.4;14.7
03;2021-05-02;2;1;100694;48867;30.4;14.7
03;2021-05-03;1912;775;102606;49642;31.0;15.0
03;2021-05-04;2847;1637;105453;51279;31.8;15.5
03;2021-05-05;2604;1332;108057;52611;32.6;15.9
03;2021-05-06;3095;2011;111152;54622;33.5;16.5
03;2021-05-07;4729;1800;115881;56422;35.0;17.0
03;2021-05-08;661;381;116542;56803;35.2;17.1
03;2021-05-09;49;511;116591;57314;35.2;17.3
03;2021-05-10;1892;1481;118483;58795;35.8;17.7
03;2021-05-11;3902;1841;122385;60636;36.9;18.3
03;2021-05-12;2972;1523;125357;62159;37.8;18.8
03;2021-05-13;4384;410;129741;62569;39.2;18.9
03;2021-05-14;3658;1702;133399;64271;40.3;19.4
03;2021-05-15;1943;491;135342;64762;40.8;19.5
03;2021-05-16;522;57;135864;64819;41.0;19.6
03;2021-05-17;1277;862;137141;65681;41.4;19.8
03;2021-05-18;3068;1506;140209;67187;42.3;20.3
03;2021-05-19;2623;967;142832;68154;43.1;20.6
03;2021-05-20;3334;1145;146166;69299;44.1;20.9
03;2021-05-21;4194;1285;150360;70584;45.4;21.3
03;2021-05-22;2012;360;152372;70944;46.0;21.4
03;2021-05-23;641;73;153013;71017;46.2;21.4
03;2021-05-24;2654;217;155667;71234;47.0;21.5
03;2021-05-25;3067;1692;158734;72926;47.9;22.0
03;2021-05-26;2336;1044;161070;73970;48.6;22.3
03;2021-05-27;2945;1126;164015;75096;49.5;22.7
03;2021-05-28;3848;2287;167863;77383;50.7;23.4
03;2021-05-29;1747;603;169610;77986;51.2;23.5
03;2021-05-30;242;23;169852;78009;51.3;23.5
03;2021-05-31;697;575;170549;78584;51.5;23.7
03;2021-06-01;2302;2347;172851;80931;52.2;24.4
03;2021-06-02;1534;1749;174385;82680;52.6;25.0
03;2021-06-03;2060;2755;176445;85435;53.3;25.8
03;2021-06-04;1698;2508;178143;87943;53.8;26.5
03;2021-06-05;1076;1144;179219;89087;54.1;26.9
03;2021-06-06;60;7;179279;89094;54.1;26.9
03;2021-06-07;785;1815;180064;90909;54.3;27.4
03;2021-06-08;1458;2557;181522;93466;54.8;28.2
03;2021-06-09;1267;1877;182789;95343;55.2;28.8
03;2021-06-10;1381;2124;184170;97467;55.6;29.4
03;2021-06-11;1503;3450;185673;100917;56.0;30.5
03;2021-06-12;831;823;186504;101740;56.3;30.7
03;2021-06-13;20;10;186524;101750;56.3;30.7
03;2021-06-14;381;2177;186905;103927;56.4;31.4
03;2021-06-15;1317;3837;188222;107764;56.8;32.5
03;2021-06-16;788;2890;189010;110654;57.0;33.4
03;2021-06-17;1083;3334;190093;113988;57.4;34.4
03;2021-06-18;1107;3981;191200;117969;57.7;35.6
03;2021-06-19;641;1618;191841;119587;57.9;36.1
03;2021-06-20;20;8;191861;119595;57.9;36.1
03;2021-06-21;461;2636;192322;122231;58.0;36.9
03;2021-06-22;1027;4003;193349;126234;58.4;38.1
03;2021-06-23;716;3285;194065;129519;58.6;39.1
03;2021-06-24;982;3862;195047;133381;58.9;40.3
03;2021-06-25;1016;3893;196063;137274;59.2;41.4
03;2021-06-26;513;2040;196576;139314;59.3;42.0
03;2021-06-27;65;486;196641;139800;59.4;42.2
03;2021-06-28;642;2101;197283;141901;59.5;42.8
03;2021-06-29;1028;3330;198311;145231;59.9;43.8
03;2021-06-30;831;3119;199142;148350;60.1;44.8
03;2021-07-01;987;2936;200129;151286;60.4;45.7
03;2021-07-02;920;4094;201049;155380;60.7;46.9
03;2021-07-03;487;1884;201536;157264;60.8;47.5
03;2021-07-04;20;332;201556;157596;60.8;47.6
03;2021-07-05;818;2381;202374;159977;61.1;48.3
03;2021-07-06;1172;3462;203546;163439;61.4;49.3
03;2021-07-07;804;2618;204350;166057;61.7;50.1
03;2021-07-08;1060;3043;205410;169100;62.0;51.0
03;2021-07-09;1470;3626;206880;172726;62.4;52.1
03;2021-07-10;508;1925;207388;174651;62.6;52.7
03;2021-07-11;61;492;207449;175143;62.6;52.9
03;2021-07-12;939;1148;208388;176291;62.9;53.2
03;2021-07-13;2613;3153;211001;179444;63.7;54.2
03;2021-07-14;195;25;211196;179469;63.7;54.2
03;2021-07-15;2613;2454;213809;181923;64.5;54.9
03;2021-07-16;2737;2275;216546;184198;65.4;55.6
03;2021-07-17;1032;1626;217578;185824;65.7;56.1
03;2021-07-18;33;8;217611;185832;65.7;56.1
03;2021-07-19;2391;1277;220002;187109;66.4;56.5
03;2021-07-20;3075;3033;223077;190142;67.3;57.4
03;2021-07-21;3213;1440;226290;191582;68.3;57.8
03;2021-07-22;2851;1889;229141;193471;69.2;58.4
03;2021-07-23;3205;1307;232346;194778;70.1;58.8
03;2021-07-24;590;581;232936;195359;70.3;59.0
03;2021-07-25;18;5;232954;195364;70.3;59.0
03;2021-07-26;2043;1579;234997;196943;70.9;59.4
03;2021-07-27;3321;2231;238318;199174;71.9;60.1
03;2021-07-28;2719;1118;241037;200292;72.8;60.5
03;2021-07-29;2550;1663;243587;201955;73.5;61.0
03;2021-07-30;2136;1455;245723;203410;74.2;61.4
03;2021-07-31;964;893;246687;204303;74.5;61.7
03;2021-08-01;13;20;246700;204323;74.5;61.7
03;2021-08-02;1679;1605;248379;205928;75.0;62.2
03;2021-08-03;2223;2778;250602;208706;75.6;63.0
03;2021-08-04;2196;894;252798;209600;76.3;63.3
03;2021-08-05;1265;1939;254063;211539;76.7;63.8
03;2021-08-06;1281;1028;255344;212567;77.1;64.2
03;2021-08-07;614;496;255958;213063;77.3;64.3
03;2021-08-08;66;29;256024;213092;77.3;64.3
03;2021-08-09;597;1304;256621;214396;77.5;64.7
03;2021-08-10;1676;3471;258297;217867;78.0;65.8
03;2021-08-11;1333;2529;259630;220396;78.4;66.5
03;2021-08-12;1135;3514;260765;223910;78.7;67.6
03;2021-08-13;776;1052;261541;224962;78.9;67.9
03;2021-08-14;380;566;261921;225528;79.1;68.1
03;2021-08-15;9;61;261930;225589;79.1;68.1
03;2021-08-16;725;2693;262655;228282;79.3;68.9
03;2021-08-17;1076;3219;263731;231501;79.6;69.9
03;2021-08-18;1164;2157;264895;233658;80.0;70.5
03;2021-08-19;1009;3049;265904;236707;80.3;71.4
03;2021-08-20;718;1138;266622;237845;80.5;71.8
03;2021-08-21;418;727;267040;238572;80.6;72.0
03;2021-08-22;8;6;267048;238578;80.6;72.0
03;2021-08-23;785;2289;267833;240867;80.8;72.7
03;2021-08-24;893;2406;268726;243273;81.1;73.4
03;2021-08-25;935;2029;269661;245302;81.4;74.0
03;2021-08-26;574;1435;270235;246737;81.6;74.5
03;2021-08-27;457;1581;270692;248318;81.7;74.9
03;2021-08-28;219;674;270911;248992;81.8;75.2
03;2021-08-29;4;0;270915;248992;81.8;75.2
03;2021-08-30;768;1450;271683;250442;82.0;75.6
03;2021-08-31;706;1949;272389;252391;82.2;76.2
03;2021-09-01;604;1292;272993;253683;82.4;76.6
03;2021-09-02;479;1091;273472;254774;82.5;76.9
03;2021-09-03;494;1073;273966;255847;82.7;77.2
03;2021-09-04;251;608;274217;256455;82.8;77.4
03;2021-09-05;7;14;274224;256469;82.8;77.4
03;2021-09-06;321;689;274545;257158;82.9;77.6
03;2021-09-07;579;1172;275124;258330;83.0;78.0
03;2021-09-08;424;1244;275548;259574;83.2;78.3
03;2021-09-09;276;661;275824;260235;83.3;78.5
03;2021-09-10;414;911;276238;261146;83.4;78.8
03;2021-09-11;209;651;276447;261797;83.4;79.0
03;2021-09-12;2;20;276449;261817;83.4;79.0
03;2021-09-13;284;660;276733;262477;83.5;79.2
03;2021-09-14;450;931;277183;263408;83.7;79.5
03;2021-09-15;360;996;277543;264404;83.8;79.8
03;2021-09-16;219;555;277762;264959;83.8;80.0
03;2021-09-17;161;356;277923;265315;83.9;80.1
03;2021-09-18;133;311;278056;265626;83.9;80.2
03;2021-09-19;0;11;278056;265637;83.9;80.2
03;2021-09-20;187;425;278243;266062;84.0;80.3
03;2021-09-21;252;721;278495;266783;84.1;80.5
03;2021-09-22;268;685;278763;267468;84.1;80.7
03;2021-09-23;178;461;278941;267929;84.2;80.9
03;2021-09-24;148;321;279089;268250;84.2;81.0
03;2021-09-25;51;258;279140;268508;84.3;81.0
03;2021-09-26;3;0;279143;268508;84.3;81.0
03;2021-09-27;117;325;279260;268833;84.3;81.1
03;2021-09-28;193;617;279453;269450;84.3;81.3
03;2021-09-29;213;505;279666;269955;84.4;81.5
03;2021-09-30;122;251;279788;270206;84.4;81.6
03;2021-10-01;157;489;279945;270695;84.5;81.7
03;2021-10-02;82;176;280027;270871;84.5;81.8
03;2021-10-03;0;0;280027;270871;84.5;81.8
03;2021-10-04;42;102;280069;270973;84.5;81.8
03;2021-10-05;169;391;280238;271364;84.6;81.9
03;2021-10-06;274;546;280512;271910;84.7;82.1
03;2021-10-07;99;207;280611;272117;84.7;82.1
03;2021-10-08;130;282;280741;272399;84.7;82.2
03;2021-10-09;109;165;280850;272564;84.8;82.3
03;2021-10-10;5;2;280855;272566;84.8;82.3
03;2021-10-11;160;293;281015;272859;84.8;82.4
03;2021-10-12;180;285;281195;273144;84.9;82.4
03;2021-10-13;242;384;281437;273528;84.9;82.6
03;2021-10-14;89;154;281526;273682;85.0;82.6
03;2021-10-15;69;178;281595;273860;85.0;82.7
03;2021-10-16;71;99;281666;273959;85.0;82.7
03;2021-10-17;0;1;281666;273960;85.0;82.7
03;2021-10-18;80;110;281746;274070;85.0;82.7
04;2020-12-27;0;0;0;0;0.0;0.0
04;2020-12-28;1;0;1;0;0.0;0.0
04;2020-12-29;0;0;1;0;0.0;0.0
04;2020-12-30;0;0;1;0;0.0;0.0
04;2020-12-31;0;0;1;0;0.0;0.0
04;2021-01-01;0;0;1;0;0.0;0.0
04;2021-01-02;0;0;1;0;0.0;0.0
04;2021-01-03;0;0;1;0;0.0;0.0
04;2021-01-04;0;0;1;0;0.0;0.0
04;2021-01-05;4;0;5;0;0.0;0.0
04;2021-01-06;0;0;5;0;0.0;0.0
04;2021-01-07;61;0;66;0;0.0;0.0
04;2021-01-08;89;0;155;0;0.1;0.0
04;2021-01-09;57;0;212;0;0.1;0.0
04;2021-01-10;0;0;212;0;0.1;0.0
04;2021-01-11;77;0;289;0;0.2;0.0
04;2021-01-12;421;0;710;0;0.4;0.0
04;2021-01-13;244;2;954;2;0.6;0.0
04;2021-01-14;90;2;1044;4;0.6;0.0
04;2021-01-15;164;4;1208;8;0.7;0.0
04;2021-01-16;106;3;1314;11;0.8;0.0
04;2021-01-17;14;0;1328;11;0.8;0.0
04;2021-01-18;236;9;1564;20;0.9;0.0
04;2021-01-19;469;4;2033;24;1.2;0.0
04;2021-01-20;574;10;2607;34;1.6;0.0
04;2021-01-21;615;6;3222;40;2.0;0.0
04;2021-01-22;638;1;3860;41;2.3;0.0
04;2021-01-23;111;0;3971;41;2.4;0.0
04;2021-01-24;0;0;3971;41;2.4;0.0
04;2021-01-25;240;0;4211;41;2.5;0.0
04;2021-01-26;656;1;4867;42;2.9;0.0
04;2021-01-27;480;0;5347;42;3.2;0.0
04;2021-01-28;665;22;6012;64;3.6;0.0
04;2021-01-29;368;43;6380;107;3.9;0.1
04;2021-01-30;65;41;6445;148;3.9;0.1
04;2021-01-31;1;5;6446;153;3.9;0.1
04;2021-02-01;268;150;6714;303;4.1;0.2
04;2021-02-02;562;225;7276;528;4.4;0.3
04;2021-02-03;367;159;7643;687;4.6;0.4
04;2021-02-04;359;54;8002;741;4.8;0.4
04;2021-02-05;379;219;8381;960;5.1;0.6
04;2021-02-06;50;93;8431;1053;5.1;0.6
04;2021-02-07;2;22;8433;1075;5.1;0.7
04;2021-02-08;163;71;8596;1146;5.2;0.7
04;2021-02-09;196;143;8792;1289;5.3;0.8
04;2021-02-10;253;170;9045;1459;5.5;0.9
04;2021-02-11;363;291;9408;1750;5.7;1.1
04;2021-02-12;293;317;9701;2067;5.9;1.3
04;2021-02-13;27;94;9728;2161;5.9;1.3
04;2021-02-14;0;0;9728;2161;5.9;1.3
04;2021-02-15;31;164;9759;2325;5.9;1.4
04;2021-02-16;81;520;9840;2845;6.0;1.7
04;2021-02-17;67;431;9907;3276;6.0;2.0
04;2021-02-18;45;614;9952;3890;6.0;2.4
04;2021-02-19;53;371;10005;4261;6.1;2.6
04;2021-02-20;5;71;10010;4332;6.1;2.6
04;2021-02-21;0;0;10010;4332;6.1;2.6
04;2021-02-22;7;297;10017;4629;6.1;2.8
04;2021-02-23;19;594;10036;5223;6.1;3.2
04;2021-02-24;38;447;10074;5670;6.1;3.4
04;2021-02-25;73;377;10147;6047;6.1;3.7
04;2021-02-26;216;335;10363;6382;6.3;3.9
04;2021-02-27;179;75;10542;6457;6.4;3.9
04;2021-02-28;1;0;10543;6457;6.4;3.9
04;2021-03-01;18;74;10561;6531;6.4;4.0
04;2021-03-02;135;41;10696;6572;6.5;4.0
04;2021-03-03;375;646;11071;7218;6.7;4.4
04;2021-03-04;208;490;11279;7708;6.8;4.7
04;2021-03-05;236;358;11515;8066;7.0;4.9
04;2021-03-06;912;78;12427;8144;7.5;4.9
04;2021-03-07;498;26;12925;8170;7.8;4.9
04;2021-03-08;45;84;12970;8254;7.9;5.0
04;2021-03-09;215;258;13185;8512;8.0;5.2
04;2021-03-10;401;374;13586;8886;8.2;5.4
04;2021-03-11;496;342;14082;9228;8.5;5.6
04;2021-03-12;697;210;14779;9438;8.9;5.7
04;2021-03-13;1088;64;15867;9502;9.6;5.8
04;2021-03-14;460;4;16327;9506;9.9;5.8
04;2021-03-15;93;14;16420;9520;9.9;5.8
04;2021-03-16;74;9;16494;9529;10.0;5.8
04;2021-03-17;534;86;17028;9615;10.3;5.8
04;2021-03-18;814;25;17842;9640;10.8;5.8
04;2021-03-19;723;33;18565;9673;11.2;5.9
04;2021-03-20;159;3;18724;9676;11.3;5.9
04;2021-03-21;0;0;18724;9676;11.3;5.9
04;2021-03-22;105;13;18829;9689;11.4;5.9
04;2021-03-23;245;7;19074;9696;11.5;5.9
04;2021-03-24;1024;54;20098;9750;12.2;5.9
04;2021-03-25;1326;48;21424;9798;13.0;5.9
04;2021-03-26;1448;69;22872;9867;13.8;6.0
04;2021-03-27;266;22;23138;9889;14.0;6.0
04;2021-03-28;2;0;23140;9889;14.0;6.0
04;2021-03-29;680;13;23820;9902;14.4;6.0
04;2021-03-30;1086;150;24906;10052;15.1;6.1
04;2021-03-31;1327;107;26233;10159;15.9;6.1
04;2021-04-01;1133;134;27366;10293;16.6;6.2
04;2021-04-02;1185;114;28551;10407;17.3;6.3
04;2021-04-03;250;21;28801;10428;17.4;6.3
04;2021-04-04;1;0;28802;10428;17.4;6.3
04;2021-04-05;36;1;28838;10429;17.5;6.3
04;2021-04-06;929;155;29767;10584;18.0;6.4
04;2021-04-07;880;438;30647;11022;18.6;6.7
04;2021-04-08;926;697;31573;11719;19.1;7.1
04;2021-04-09;678;423;32251;12142;19.5;7.4
04;2021-04-10;231;192;32482;12334;19.7;7.5
04;2021-04-11;154;65;32636;12399;19.8;7.5
04;2021-04-12;593;103;33229;12502;20.1;7.6
04;2021-04-13;1189;242;34418;12744;20.8;7.7
04;2021-04-14;994;500;35412;13244;21.4;8.0
04;2021-04-15;921;673;36333;13917;22.0;8.4
04;2021-04-16;819;457;37152;14374;22.5;8.7
04;2021-04-17;209;69;37361;14443;22.6;8.7
04;2021-04-18;0;13;37361;14456;22.6;8.8
04;2021-04-19;338;288;37699;14744;22.8;8.9
04;2021-04-20;1003;446;38702;15190;23.4;9.2
04;2021-04-21;656;747;39358;15937;23.8;9.6
04;2021-04-22;758;855;40116;16792;24.3;10.2
04;2021-04-23;696;541;40812;17333;24.7;10.5
04;2021-04-24;165;65;40977;17398;24.8;10.5
04;2021-04-25;0;0;40977;17398;24.8;10.5
04;2021-04-26;172;613;41149;18011;24.9;10.9
